persentase_kehadiran,rata_rata_nilai,tren_nilai,jumlah_mapel_di_bawah_kkm,status_kip,jarak_rumah_km,jumlah_pelanggaran,pekerjaan_ortu,pendidikan_ortu,jumlah_saudara,putus_sekolah,sumber,id_siswa,nama,kelas,angkatan
98.0,89.4,2.7,0,0,6.9,3,2,2,4,0,StudentPerf,STU38423,Xena U,XI RPL 1,2022
90.0,92.0,-1.3,0,0,0.9,1,2,2,3,0,StudentPerf,STU38424,Yoga U,XI RPL 2,2022
98.0,93.4,0.4,0,0,4.1,1,2,2,2,0,StudentPerf,STU38425,Zahra U,XI AKL 1,2022
94.0,89.4,-1.4,0,0,8.0,0,2,2,2,0,StudentPerf,STU38426,Agus U,XII TKJ 1,2021
100.0,93.0,5.1,0,0,4.0,2,2,2,3,0,StudentPerf,STU38427,Bayu U,XII TKJ 2,2021
98.0,94.3,0.2,0,0,0.5,2,2,2,2,0,StudentPerf,STU38428,Cahaya U,XII RPL 1,2021
44.0,20.0,0.3,3,0,0.5,5,2,2,0,1,StudentPerf,STU38429,Dimas U,XII RPL 2,2021
98.0,90.4,-0.8,0,0,2.9,5,2,2,2,0,StudentPerf,STU38430,Elin U,XII AKL 1,2021
98.0,91.9,-5.9,0,0,1.6,5,2,2,7,0,StudentPerf,STU38431,Fadil U,X TKJ 1,2023
98.0,88.8,-0.4,0,0,2.3,4,2,2,2,0,StudentPerf,STU38432,Glen U,X TKJ 2,2023
100.0,87.9,1.4,0,0,7.6,1,2,2,3,0,StudentPerf,STU38433,Hana U,X RPL 1,2023
52.0,21.1,-1.7,3,0,0.6,0,2,2,2,1,StudentPerf,STU38434,Irfan U,X RPL 2,2023
100.0,93.4,3.6,0,0,0.6,2,2,2,0,0,StudentPerf,STU38435,Jasmine U,X AKL 1,2023
96.0,88.3,0.2,0,0,7.3,3,2,2,1,0,StudentPerf,STU38436,Koko U,XI TKJ 1,2022
96.0,93.3,-4.8,0,0,0.5,2,2,2,4,0,StudentPerf,STU38437,Lestari U,XI TKJ 2,2022
88.0,89.6,-1.3,0,0,6.7,4,2,2,3,0,StudentPerf,STU38438,Mitra U,XI RPL 1,2022
98.0,88.6,3.6,0,0,3.1,3,2,2,2,0,StudentPerf,STU38439,Nopal U,XI RPL 2,2022
92.0,91.4,4.8,0,0,7.1,2,2,2,3,0,StudentPerf,STU38440,Olivia U,XI AKL 1,2022
64.0,42.0,-2.9,2,0,2.0,2,2,2,2,1,StudentPerf,STU38441,Prabu U,XII TKJ 1,2021
80.0,55.6,0.1,3,0,2.1,0,2,2,2,1,StudentPerf,STU38442,Raka U,XII TKJ 2,2021
96.0,92.0,-4.0,0,0,0.7,2,2,2,3,0,StudentPerf,STU38443,Sinta U,XII RPL 1,2021
98.0,79.4,-0.2,0,0,0.5,2,2,2,7,0,StudentPerf,STU38444,Taufik U,XII RPL 2,2021
94.0,88.9,-2.0,0,0,3.3,1,2,2,2,0,StudentPerf,STU38445,Uci U,XII AKL 1,2021
62.0,31.2,-2.3,2,0,0.8,3,2,2,1,1,StudentPerf,STU38446,Vera U,X TKJ 1,2023
96.0,90.0,1.2,0,0,2.6,1,2,2,3,0,StudentPerf,STU38447,Wulan U,X TKJ 2,2023
96.0,91.0,2.7,0,0,2.4,1,2,2,4,0,StudentPerf,STU38448,Yanto U,X RPL 1,2023
98.0,90.5,2.8,0,0,1.4,6,2,2,0,0,StudentPerf,STU38449,Zaki U,X RPL 2,2023
100.0,95.3,0.3,0,0,3.2,0,2,2,4,0,StudentPerf,STU38450,Aldi U,X AKL 1,2023
100.0,85.7,-2.4,0,0,0.6,4,2,2,6,0,StudentPerf,STU38451,Bening U,XI TKJ 1,2022
94.0,87.8,-0.0,0,0,0.5,4,2,2,3,0,StudentPerf,STU38452,Cakra U,XI TKJ 2,2022
96.0,88.6,-3.3,0,0,12.3,2,2,2,1,0,StudentPerf,STU38453,Darma U,XI RPL 1,2022
100.0,95.1,4.0,0,0,2.6,5,2,2,2,0,StudentPerf,STU38454,Elang U,XI RPL 2,2022
96.0,88.6,0.6,0,0,2.5,1,2,2,1,0,StudentPerf,STU38455,Fitri U,XI AKL 1,2022
100.0,89.6,0.2,0,0,0.5,1,2,2,1,0,StudentPerf,STU38456,Gilang U,XII TKJ 1,2021
96.0,95.5,3.9,0,0,4.8,2,2,2,3,0,StudentPerf,STU38457,Haris U,XII TKJ 2,2021
48.0,27.6,-3.8,1,0,11.4,2,2,2,3,1,StudentPerf,STU38458,Ika U,XII RPL 1,2021
98.0,95.6,2.9,0,0,0.5,1,2,2,2,0,StudentPerf,STU38459,Janur U,XII RPL 2,2021
100.0,93.9,-5.0,0,0,2.7,2,2,2,0,0,StudentPerf,STU38460,Kamil U,XII AKL 1,2021
98.0,90.6,0.8,0,0,6.2,4,2,2,0,0,StudentPerf,STU38461,Lira U,X TKJ 1,2023
96.0,90.3,-2.5,0,0,2.1,2,2,2,2,0,StudentPerf,STU38462,Melda U,X TKJ 2,2023
58.0,24.3,1.8,1,0,1.3,1,2,2,2,1,StudentPerf,STU38463,Naim U,X RPL 1,2023
100.0,93.2,1.4,0,0,0.9,4,2,2,3,0,StudentPerf,STU38464,Omar2 U,X RPL 2,2023
58.0,34.0,0.5,3,0,0.9,1,2,2,0,1,StudentPerf,STU38465,Pertiwi U,X AKL 1,2023
80.0,63.2,1.7,1,0,0.5,2,2,2,1,0,StudentPerf,STU38466,Rafi U,XI TKJ 1,2022
92.0,59.8,4.0,3,0,2.0,4,2,2,3,1,StudentPerf,STU38467,Salsa U,XI TKJ 2,2022
70.0,52.3,0.0,3,0,0.5,1,2,2,2,1,StudentPerf,STU38468,Titis U,XI RPL 1,2022
100.0,89.6,1.7,0,0,1.2,1,2,2,4,0,StudentPerf,STU38469,Umam U,XI RPL 2,2022
98.0,88.5,4.8,0,0,2.2,2,2,2,2,0,StudentPerf,STU38470,Vino U,XI AKL 1,2022
44.0,20.0,0.3,1,0,0.5,4,2,2,2,1,StudentPerf,STU38471,Winda U,XII TKJ 1,2021
90.0,73.1,-1.1,1,0,1.5,3,2,2,1,0,StudentPerf,STU38472,Yudha U,XII TKJ 2,2021
96.0,90.7,1.1,0,0,4.3,1,2,2,4,0,StudentPerf,STU38473,Zara U,XII RPL 1,2021
98.0,90.1,3.9,0,0,0.5,2,2,2,1,0,StudentPerf,STU38474,Arya U,XII RPL 2,2021
98.0,88.4,0.2,0,0,8.5,4,2,2,1,0,StudentPerf,STU38475,Bella U,XII AKL 1,2021
98.0,88.0,-2.0,0,0,3.0,2,2,2,2,0,StudentPerf,STU38476,Candra U,X TKJ 1,2023
100.0,93.9,-4.2,0,0,2.0,2,2,2,2,0,StudentPerf,STU38477,Danu U,X TKJ 2,2023
98.0,94.3,-1.0,0,0,4.6,4,2,2,1,0,StudentPerf,STU38478,Ervina U,X RPL 1,2023
100.0,87.9,-0.5,0,0,0.7,1,2,2,1,0,StudentPerf,STU38479,Faris U,X RPL 2,2023
96.0,95.2,-1.2,0,0,1.3,3,2,2,5,0,StudentPerf,STU38480,Gina U,X AKL 1,2023
98.0,93.6,4.4,0,0,0.5,2,2,2,1,0,StudentPerf,STU38481,Huda U,XI TKJ 1,2022
80.0,63.5,3.7,1,0,0.5,3,2,2,2,0,StudentPerf,STU38482,Irvan U,XI TKJ 2,2022
96.0,76.3,-2.3,0,0,3.4,1,2,2,0,0,StudentPerf,STU38483,Joko2 U,XI RPL 1,2022
88.0,88.9,-3.9,0,0,2.5,0,2,2,5,0,StudentPerf,STU38484,Kartini U,XI RPL 2,2022
98.0,93.5,0.8,0,0,3.3,4,2,2,0,0,StudentPerf,STU38485,Lestari2 U,XI AKL 1,2022
80.0,53.5,3.6,1,0,6.2,2,2,2,1,1,StudentPerf,STU38486,Manuel U,XII TKJ 1,2021
86.0,57.4,2.7,2,0,4.2,2,2,2,0,1,StudentPerf,STU38487,Nisa U,XII TKJ 2,2021
100.0,84.8,2.3,0,0,1.5,1,2,2,3,0,StudentPerf,STU38488,Oscar U,XII RPL 1,2021
56.0,34.3,-1.2,1,0,3.1,4,2,2,1,1,StudentPerf,STU38489,Putri2 U,XII RPL 2,2021
100.0,94.7,-1.0,0,0,16.4,3,2,2,2,0,StudentPerf,STU38490,Rahma U,XII AKL 1,2021
100.0,88.1,0.1,0,0,0.5,3,2,2,2,0,StudentPerf,STU38491,Adi U,X TKJ 1,2023
98.0,88.5,-2.7,0,0,0.5,0,2,2,1,0,StudentPerf,STU38492,Budi2 U,X TKJ 2,2023
90.0,95.5,1.6,0,0,0.8,5,2,2,5,0,StudentPerf,STU38493,Citra2 U,X RPL 1,2023
78.0,64.1,-1.5,1,0,2.0,2,2,2,1,0,StudentPerf,STU38494,Dewi2 U,X RPL 2,2023
100.0,90.7,-0.5,0,0,0.5,2,2,2,2,0,StudentPerf,STU38495,Eka2 U,X AKL 1,2023
100.0,100.0,4.5,0,0,1.3,3,2,2,2,0,StudentPerf,STU38496,Fajar2 U,XI TKJ 1,2022
94.0,87.8,3.3,0,0,2.9,1,2,2,5,0,StudentPerf,STU38497,Gita2 U,XI TKJ 2,2022
98.0,91.5,0.1,0,0,6.3,2,2,2,2,0,StudentPerf,STU38498,Hadi2 U,XI RPL 1,2022
94.0,90.2,2.1,0,0,1.5,2,2,2,1,0,StudentPerf,STU38499,Indah2 U,XI RPL 2,2022
78.0,55.7,-3.2,2,0,1.0,1,2,2,0,1,StudentPerf,STU38500,Joko3 U,XI AKL 1,2022
60.0,33.8,2.3,3,0,0.5,1,2,2,3,1,StudentPerf,STU38501,Andi V,XII TKJ 1,2021
100.0,89.4,3.3,0,0,2.0,3,2,2,7,0,StudentPerf,STU38502,Budi V,XII TKJ 2,2021
58.0,37.6,-4.6,2,0,3.5,2,2,2,1,1,StudentPerf,STU38503,Citra V,XII RPL 1,2021
100.0,94.6,0.8,0,0,8.6,2,2,2,4,0,StudentPerf,STU38504,Dewi V,XII RPL 2,2021
94.0,87.6,-0.8,0,0,0.8,0,2,2,2,0,StudentPerf,STU38505,Eka V,XII AKL 1,2021
88.0,52.5,-0.8,2,0,0.5,1,2,2,6,1,StudentPerf,STU38506,Fajar V,X TKJ 1,2023
100.0,92.0,-2.9,0,0,0.6,1,2,2,3,0,StudentPerf,STU38507,Gita V,X TKJ 2,2023
98.0,96.9,-4.0,0,0,0.5,1,2,2,3,0,StudentPerf,STU38508,Hadi V,X RPL 1,2023
100.0,94.9,-0.2,0,0,0.5,2,2,2,3,0,StudentPerf,STU38509,Indah V,X RPL 2,2023
64.0,42.2,-1.7,2,0,2.0,5,2,2,1,1,StudentPerf,STU38510,Joko V,X AKL 1,2023
100.0,95.3,3.7,0,0,3.9,2,2,2,3,0,StudentPerf,STU38511,Kartika V,XI TKJ 1,2022
100.0,88.7,1.9,0,0,5.1,3,2,2,3,0,StudentPerf,STU38512,Lukman V,XI TKJ 2,2022
62.0,39.9,2.0,1,0,0.5,4,2,2,1,1,StudentPerf,STU38513,Maya V,XI RPL 1,2022
98.0,94.3,2.4,0,0,0.5,2,2,2,5,0,StudentPerf,STU38514,Nanda V,XI RPL 2,2022
94.0,68.8,-1.6,3,0,1.9,3,2,2,5,0,StudentPerf,STU38515,Omar V,XI AKL 1,2022
98.0,89.1,-0.3,0,0,4.8,2,2,2,4,0,StudentPerf,STU38516,Putri V,XII TKJ 1,2021
84.0,62.6,-0.9,2,0,3.8,1,2,2,3,0,StudentPerf,STU38517,Rizky V,XII TKJ 2,2021
88.0,52.1,2.9,1,0,3.8,3,2,2,2,1,StudentPerf,STU38518,Sari V,XII RPL 1,2021
98.0,91.1,-1.8,0,0,3.0,2,2,2,1,0,StudentPerf,STU38519,Tono V,XII RPL 2,2021
58.0,39.0,0.1,3,0,0.6,1,2,2,1,1,StudentPerf,STU38520,Ulya V,XII AKL 1,2021
68.0,51.0,-0.7,3,0,2.9,3,2,2,8,1,StudentPerf,STU38521,Vina V,X TKJ 1,2023
86.0,63.8,4.0,2,0,1.1,5,2,2,5,0,StudentPerf,STU38522,Wahyu V,X TKJ 2,2023
88.0,53.0,1.1,2,0,2.7,0,2,2,1,1,StudentPerf,STU38523,Xena V,X RPL 1,2023
100.0,91.7,-3.8,0,0,2.5,6,2,2,3,0,StudentPerf,STU38524,Yoga V,X RPL 2,2023
90.0,73.5,-1.9,3,0,1.8,1,2,2,2,0,StudentPerf,STU38525,Zahra V,X AKL 1,2023
96.0,88.7,3.3,0,0,2.9,3,2,2,3,0,StudentPerf,STU38526,Agus V,XI TKJ 1,2022
100.0,87.9,4.0,0,0,9.0,0,2,2,3,0,StudentPerf,STU38527,Bayu V,XI TKJ 2,2022
96.0,87.2,0.9,0,0,1.5,4,2,2,7,0,StudentPerf,STU38528,Cahaya V,XI RPL 1,2022
100.0,92.8,2.3,0,0,0.9,4,2,2,3,0,StudentPerf,STU38529,Dimas V,XI RPL 2,2022
96.0,92.2,-1.2,0,0,1.2,2,2,2,3,0,StudentPerf,STU38530,Elin V,XI AKL 1,2022
98.0,95.0,1.6,0,0,0.9,1,2,2,4,0,StudentPerf,STU38531,Fadil V,XII TKJ 1,2021
98.0,93.8,-0.5,0,0,1.0,4,2,2,4,0,StudentPerf,STU38532,Glen V,XII TKJ 2,2021
100.0,82.6,-0.5,0,0,0.7,1,2,2,0,0,StudentPerf,STU38533,Hana V,XII RPL 1,2021
94.0,91.5,-4.3,0,0,5.3,4,2,2,3,0,StudentPerf,STU38534,Irfan V,XII RPL 2,2021
88.0,59.8,-7.0,3,0,0.5,3,2,2,2,1,StudentPerf,STU38535,Jasmine V,XII AKL 1,2021
78.0,64.1,-4.6,1,0,0.6,2,2,2,1,0,StudentPerf,STU38536,Koko V,X TKJ 1,2023
90.0,61.6,5.4,3,0,0.5,0,2,2,0,1,StudentPerf,STU38537,Lestari V,X TKJ 2,2023
98.0,97.1,-0.7,0,0,0.5,1,2,2,2,0,StudentPerf,STU38538,Mitra V,X RPL 1,2023
84.0,58.2,0.9,3,0,4.0,4,2,2,2,1,StudentPerf,STU38539,Nopal V,X RPL 2,2023
100.0,89.4,-2.2,0,0,25.0,1,2,2,5,0,StudentPerf,STU38540,Olivia V,X AKL 1,2023
100.0,94.4,-0.2,0,0,0.5,3,2,2,2,0,StudentPerf,STU38541,Prabu V,XI TKJ 1,2022
60.0,38.3,-3.0,1,0,0.5,0,2,2,2,1,StudentPerf,STU38542,Raka V,XI TKJ 2,2022
46.0,20.0,9.1,1,0,0.7,0,2,2,4,1,StudentPerf,STU38543,Sinta V,XI RPL 1,2022
88.0,89.6,-3.1,0,0,1.1,0,2,2,2,0,StudentPerf,STU38544,Taufik V,XI RPL 2,2022
44.0,20.0,-2.0,1,0,1.1,1,2,2,0,1,StudentPerf,STU38545,Uci V,XI AKL 1,2022
100.0,93.9,2.8,0,0,6.4,0,2,2,2,0,StudentPerf,STU38546,Vera V,XII TKJ 1,2021
90.0,88.4,-1.1,0,0,2.5,0,2,2,3,0,StudentPerf,STU38547,Wulan V,XII TKJ 2,2021
74.0,51.3,-0.9,3,0,0.5,1,2,2,3,1,StudentPerf,STU38548,Yanto V,XII RPL 1,2021
94.0,97.0,-0.2,0,0,1.3,2,2,2,5,0,StudentPerf,STU38549,Zaki V,XII RPL 2,2021
94.0,96.3,-4.6,0,0,1.4,2,2,2,2,0,StudentPerf,STU38550,Aldi V,XII AKL 1,2021
100.0,94.1,-1.4,0,0,2.4,6,2,2,2,0,StudentPerf,STU38551,Bening V,X TKJ 1,2023
72.0,55.0,2.7,1,0,3.3,1,2,2,6,1,StudentPerf,STU38552,Cakra V,X TKJ 2,2023
96.0,93.2,3.9,0,0,2.0,0,2,2,2,0,StudentPerf,STU38553,Darma V,X RPL 1,2023
96.0,90.0,4.6,0,0,0.5,2,2,2,1,0,StudentPerf,STU38554,Elang V,X RPL 2,2023
86.0,53.0,0.6,2,0,2.1,2,2,2,2,1,StudentPerf,STU38555,Fitri V,X AKL 1,2023
100.0,100.0,0.3,0,0,1.4,1,2,2,4,0,StudentPerf,STU38556,Gilang V,XI TKJ 1,2022
100.0,93.3,-2.0,0,0,1.8,2,2,2,3,0,StudentPerf,STU38557,Haris V,XI TKJ 2,2022
100.0,93.0,2.5,0,0,0.9,3,2,2,5,0,StudentPerf,STU38558,Ika V,XI RPL 1,2022
74.0,45.9,-4.8,2,0,0.7,1,2,2,3,1,StudentPerf,STU38559,Janur V,XI RPL 2,2022
98.0,91.7,2.8,0,0,4.7,1,2,2,6,0,StudentPerf,STU38560,Kamil V,XI AKL 1,2022
46.0,20.0,-0.7,3,0,1.0,1,2,2,3,1,StudentPerf,STU38561,Lira V,XII TKJ 1,2021
64.0,37.7,-0.5,1,0,2.9,3,2,2,2,1,StudentPerf,STU38562,Melda V,XII TKJ 2,2021
88.0,77.9,-5.5,0,0,1.2,3,2,2,2,0,StudentPerf,STU38563,Naim V,XII RPL 1,2021
98.0,81.5,3.9,0,0,9.1,3,2,2,2,0,StudentPerf,STU38564,Omar2 V,XII RPL 2,2021
82.0,62.1,2.1,2,0,8.7,1,2,2,2,1,StudentPerf,STU38565,Pertiwi V,XII AKL 1,2021
70.0,43.5,-5.1,1,0,5.9,1,2,2,4,1,StudentPerf,STU38566,Rafi V,X TKJ 1,2023
92.0,76.3,-0.4,0,0,0.5,2,2,2,7,0,StudentPerf,STU38567,Salsa V,X TKJ 2,2023
100.0,79.5,-0.6,0,0,1.9,7,2,2,1,0,StudentPerf,STU38568,Titis V,X RPL 1,2023
90.0,79.2,-1.2,0,0,2.9,3,2,2,4,0,StudentPerf,STU38569,Umam V,X RPL 2,2023
50.0,25.1,-1.2,1,0,0.8,0,2,2,0,1,StudentPerf,STU38570,Vino V,X AKL 1,2023
98.0,81.2,-1.8,0,0,0.5,0,2,2,2,0,StudentPerf,STU38571,Winda V,XI TKJ 1,2022
94.0,83.0,-2.1,0,0,6.4,2,2,2,4,0,StudentPerf,STU38572,Yudha V,XI TKJ 2,2022
68.0,41.9,-0.0,2,0,5.3,3,2,2,3,1,StudentPerf,STU38573,Zara V,XI RPL 1,2022
94.0,84.5,-2.3,0,0,2.2,4,2,2,3,0,StudentPerf,STU38574,Arya V,XI RPL 2,2022
86.0,81.9,2.4,0,0,1.0,5,2,2,2,0,StudentPerf,STU38575,Bella V,XI AKL 1,2022
60.0,33.4,5.7,1,0,1.0,1,2,2,4,1,StudentPerf,STU38576,Candra V,XII TKJ 1,2021
96.0,80.1,0.9,0,0,0.5,2,2,2,0,0,StudentPerf,STU38577,Danu V,XII TKJ 2,2021
100.0,83.5,0.7,0,0,0.5,2,2,2,2,0,StudentPerf,STU38578,Ervina V,XII RPL 1,2021
98.0,85.2,0.2,0,0,2.1,6,2,2,0,0,StudentPerf,STU38579,Faris V,XII RPL 2,2021
92.0,80.6,0.6,0,0,2.2,1,2,2,5,0,StudentPerf,STU38580,Gina V,XII AKL 1,2021
56.0,27.8,3.1,1,0,1.9,4,2,2,3,1,StudentPerf,STU38581,Huda V,X TKJ 1,2023
88.0,76.5,4.3,0,0,0.8,5,2,2,2,0,StudentPerf,STU38582,Irvan V,X TKJ 2,2023
98.0,80.6,-0.0,0,0,5.2,2,2,2,1,0,StudentPerf,STU38583,Joko2 V,X RPL 1,2023
70.0,48.5,1.2,1,0,0.5,2,2,2,2,1,StudentPerf,STU38584,Kartini V,X RPL 2,2023
94.0,83.3,2.5,0,0,5.7,2,2,2,3,0,StudentPerf,STU38585,Lestari2 V,X AKL 1,2023
68.0,47.2,1.7,1,0,4.0,4,2,2,4,1,StudentPerf,STU38586,Manuel V,XI TKJ 1,2022
90.0,79.7,2.4,0,0,1.9,3,2,2,0,0,StudentPerf,STU38587,Nisa V,XI TKJ 2,2022
88.0,80.9,-1.5,0,0,3.6,0,2,2,3,0,StudentPerf,STU38588,Oscar V,XI RPL 1,2022
94.0,79.0,3.1,0,0,2.7,2,2,2,1,0,StudentPerf,STU38589,Putri2 V,XI RPL 2,2022
100.0,79.4,3.0,0,0,8.8,2,2,2,0,0,StudentPerf,STU38590,Rahma V,XI AKL 1,2022
94.0,76.4,0.3,0,0,1.9,2,2,2,4,0,StudentPerf,STU38591,Adi V,XII TKJ 1,2021
92.0,75.9,1.3,0,0,0.7,6,2,2,6,0,StudentPerf,STU38592,Budi2 V,XII TKJ 2,2021
98.0,77.3,1.1,0,0,4.6,4,2,2,2,0,StudentPerf,STU38593,Citra2 V,XII RPL 1,2021
92.0,84.0,-0.9,0,0,2.0,1,2,2,1,0,StudentPerf,STU38594,Dewi2 V,XII RPL 2,2021
90.0,79.1,1.0,0,0,1.3,3,2,2,4,0,StudentPerf,STU38595,Eka2 V,XII AKL 1,2021
100.0,83.9,-1.9,0,0,2.4,3,2,2,2,0,StudentPerf,STU38596,Fajar2 V,X TKJ 1,2023
90.0,85.1,-1.2,0,0,1.7,1,2,2,2,0,StudentPerf,STU38597,Gita2 V,X TKJ 2,2023
96.0,79.2,2.5,0,0,2.3,1,2,2,4,0,StudentPerf,STU38598,Hadi2 V,X RPL 1,2023
92.0,82.4,-3.8,0,0,2.7,2,2,2,3,0,StudentPerf,STU38599,Indah2 V,X RPL 2,2023
92.0,77.6,1.7,0,0,6.2,1,2,2,6,0,StudentPerf,STU38600,Joko3 V,X AKL 1,2023
72.0,39.5,-1.9,2,0,0.5,0,2,2,0,1,StudentPerf,STU38601,Andi W,XI TKJ 1,2022
100.0,83.5,-4.4,0,0,2.4,3,2,2,2,0,StudentPerf,STU38602,Budi W,XI TKJ 2,2022
54.0,20.0,-5.7,3,0,1.7,3,2,2,4,1,StudentPerf,STU38603,Citra W,XI RPL 1,2022
98.0,79.2,-1.7,0,0,3.8,3,2,2,3,0,StudentPerf,STU38604,Dewi W,XI RPL 2,2022
92.0,84.0,-1.7,0,0,4.0,4,2,2,4,0,StudentPerf,STU38605,Eka W,XI AKL 1,2022
94.0,85.9,1.6,0,0,0.5,3,2,2,3,0,StudentPerf,STU38606,Fajar W,XII TKJ 1,2021
94.0,85.1,2.2,0,0,3.0,2,2,2,3,0,StudentPerf,STU38607,Gita W,XII TKJ 2,2021
66.0,38.3,-2.0,3,0,0.5,2,2,2,1,1,StudentPerf,STU38608,Hadi W,XII RPL 1,2021
94.0,82.0,1.6,0,0,1.3,2,2,2,0,0,StudentPerf,STU38609,Indah W,XII RPL 2,2021
82.0,77.8,1.7,0,0,2.1,4,2,2,0,0,StudentPerf,STU38610,Joko W,XII AKL 1,2021
86.0,82.5,-4.8,0,0,6.6,0,2,2,3,0,StudentPerf,STU38611,Kartika W,X TKJ 1,2023
96.0,80.5,-4.6,0,0,2.8,4,2,2,0,0,StudentPerf,STU38612,Lukman W,X TKJ 2,2023
90.0,77.3,1.5,0,0,1.4,4,2,2,4,0,StudentPerf,STU38613,Maya W,X RPL 1,2023
94.0,77.4,-3.4,0,0,0.5,2,2,2,3,0,StudentPerf,STU38614,Nanda W,X RPL 2,2023
92.0,77.2,1.5,0,0,3.4,3,2,2,2,0,StudentPerf,STU38615,Omar W,X AKL 1,2023
94.0,76.4,0.3,0,0,1.9,3,2,2,3,0,StudentPerf,STU38616,Putri W,XI TKJ 1,2022
84.0,81.8,-1.3,0,0,10.7,1,2,2,3,0,StudentPerf,STU38617,Rizky W,XI TKJ 2,2022
88.0,76.8,-0.8,0,0,3.2,1,2,2,3,0,StudentPerf,STU38618,Sari W,XI RPL 1,2022
100.0,86.7,0.4,0,0,5.5,1,2,2,2,0,StudentPerf,STU38619,Tono W,XI RPL 2,2022
92.0,82.0,-0.6,0,0,2.5,1,2,2,5,0,StudentPerf,STU38620,Ulya W,XI AKL 1,2022
90.0,79.1,-1.8,0,0,0.5,3,2,2,2,0,StudentPerf,STU38621,Vina W,XII TKJ 1,2021
88.0,76.2,-8.6,0,0,4.9,4,2,2,3,0,StudentPerf,STU38622,Wahyu W,XII TKJ 2,2021
84.0,65.3,6.5,3,0,0.5,2,2,2,1,0,StudentPerf,STU38623,Xena W,XII RPL 1,2021
84.0,76.4,-2.2,0,0,6.9,1,2,2,2,0,StudentPerf,STU38624,Yoga W,XII RPL 2,2021
96.0,84.9,-1.4,0,0,12.6,4,2,2,4,0,StudentPerf,STU38625,Zahra W,XII AKL 1,2021
88.0,77.1,3.5,0,0,1.6,1,2,2,2,0,StudentPerf,STU38626,Agus W,X TKJ 1,2023
60.0,38.2,-5.9,3,0,2.3,2,2,2,1,1,StudentPerf,STU38627,Bayu W,X TKJ 2,2023
100.0,77.2,3.2,0,0,0.5,1,2,2,3,0,StudentPerf,STU38628,Cahaya W,X RPL 1,2023
92.0,78.8,-4.4,0,0,5.0,2,2,2,4,0,StudentPerf,STU38629,Dimas W,X RPL 2,2023
90.0,77.4,0.3,0,0,0.8,1,2,2,3,0,StudentPerf,STU38630,Elin W,X AKL 1,2023
94.0,80.0,0.8,0,0,1.5,2,2,2,0,0,StudentPerf,STU38631,Fadil W,XI TKJ 1,2022
84.0,62.8,-1.0,3,0,2.3,1,2,2,0,0,StudentPerf,STU38632,Glen W,XI TKJ 2,2022
96.0,81.2,0.9,0,0,2.7,6,2,2,3,0,StudentPerf,STU38633,Hana W,XI RPL 1,2022
90.0,78.7,0.1,0,0,8.3,0,2,2,1,0,StudentPerf,STU38634,Irfan W,XI RPL 2,2022
98.0,80.4,3.1,0,0,8.9,1,2,2,5,0,StudentPerf,STU38635,Jasmine W,XI AKL 1,2022
98.0,81.5,-2.2,0,0,0.5,2,2,2,2,0,StudentPerf,STU38636,Koko W,XII TKJ 1,2021
94.0,81.9,0.4,0,0,5.5,1,2,2,0,0,StudentPerf,STU38637,Lestari W,XII TKJ 2,2021
60.0,41.2,0.4,1,0,1.5,1,2,2,2,1,StudentPerf,STU38638,Mitra W,XII RPL 1,2021
98.0,84.4,1.4,0,0,0.9,3,2,2,3,0,StudentPerf,STU38639,Nopal W,XII RPL 2,2021
96.0,79.4,-2.7,0,0,2.1,1,2,2,2,0,StudentPerf,STU38640,Olivia W,XII AKL 1,2021
92.0,76.7,6.0,0,0,0.5,1,2,2,2,0,StudentPerf,STU38641,Prabu W,X TKJ 1,2023
98.0,83.6,-3.2,0,0,0.6,1,2,2,3,0,StudentPerf,STU38642,Raka W,X TKJ 2,2023
86.0,78.8,-0.2,0,0,8.5,4,2,2,2,0,StudentPerf,STU38643,Sinta W,X RPL 1,2023
100.0,78.8,-2.9,0,0,1.0,3,2,2,6,0,StudentPerf,STU38644,Taufik W,X RPL 2,2023
94.0,80.1,-0.5,0,0,9.3,4,2,2,2,0,StudentPerf,STU38645,Uci W,X AKL 1,2023
94.0,83.1,0.4,0,0,0.9,1,2,2,4,0,StudentPerf,STU38646,Vera W,XI TKJ 1,2022
100.0,85.6,1.8,0,0,2.3,2,2,2,2,0,StudentPerf,STU38647,Wulan W,XI TKJ 2,2022
96.0,83.0,3.4,0,0,7.8,2,2,2,3,0,StudentPerf,STU38648,Yanto W,XI RPL 1,2022
98.0,81.2,1.2,0,0,16.0,6,2,2,1,0,StudentPerf,STU38649,Zaki W,XI RPL 2,2022
90.0,75.4,-0.9,0,0,0.6,1,2,2,4,0,StudentPerf,STU38650,Aldi W,XI AKL 1,2022
98.0,84.5,-0.8,0,0,0.5,0,2,2,6,0,StudentPerf,STU38651,Bening W,XII TKJ 1,2021
64.0,43.0,1.8,2,0,0.9,2,2,2,5,1,StudentPerf,STU38652,Cakra W,XII TKJ 2,2021
96.0,75.8,2.8,0,0,0.5,2,2,2,5,0,StudentPerf,STU38653,Darma W,XII RPL 1,2021
92.0,82.3,0.2,0,0,5.4,4,2,2,3,0,StudentPerf,STU38654,Elang W,XII RPL 2,2021
100.0,83.4,0.7,0,0,2.7,2,2,2,2,0,StudentPerf,STU38655,Fitri W,XII AKL 1,2021
